nama_rumah_sakit,alamat,telp,text
RS Khusus Bedah Columbia Asia Pulomas,"Jl. Kayu Putih Raya No. 1, Kayu Putih, Pulo Gadung Kota Jakarta Timur
DKI Jakarta Indonesia 13210",2129459999,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Timur | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Timur | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Khusus Bedah Columbia Asia Semarang,Jl. Siliwangi No. 143 Kota Semarang Jawa Tengah Indonesia 50145,247629999,"Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kota Semarang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kota Semarang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Khusus Bedah Halimun,"Jl. Halimun No 9, Guntur, Setiabudi Kota Jakarta Selatan
DKI Jakarta Indonesia 12980",218311361,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Khusus Bedah RSOP Ciamis,"Jalan Raya Ciamis – Banjar Km. 7 No. 341 Cijeungjing, Kecamatan Cijeungjing, Kabupaten Ciamis  Kabupaten Ciamis
Jawa Barat
Indonesia", ,Reimbursement | Jawa Barat | Kabupaten Ciamis | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Jawa Barat | Kabupaten Ciamis | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Khusus Bedah Setia Budi,"Jl. Mesjid No. 3 Helvetia Tim Kota Medan
Sumatera Utara Indonesia 20154",618220996,"Cashless - Tanpa Persetujuan Akhir | Sumatera Utara | Kota Medan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sumatera Utara | Kota Medan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Khusus Daerah Dadi,"Jl. Lanto Dg. Pasewang No. 34 Makassar Kota Makassar
Sulawesi Selatan
Indonesia", ,Reimbursement | Sulawesi Selatan | Kota Makassar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Selatan | Kota Makassar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Khusus Daerah Ibu dan Anak Pertiwi,"Jl. Jend.Sudirman No.14, Makasar Kota Makassar
Sulawesi Selatan
Indonesia", ,Reimbursement | Sulawesi Selatan | Kota Makassar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Selatan | Kota Makassar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Khusus Daerah Ibu dan Anak Siti Fatimah,"Jl. Gunung Merapi No. 75 Makassar Kelurahan Lajangiru Kecamatan UjungPandang Provinsi Sulawesi Selatan Kota Makassar
Sulawesi Selatan Indonesia", ,Reimbursement | Sulawesi Selatan | Kota Makassar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Selatan | Kota Makassar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Khusus Ibu dan Anak Zainab,"Jl. Bauru Daeng Gau No. 45 Kel. Bontolebang Kec. Galesong Utara
Kabupaten Takalar Sulawesi Selatan
Indonesia", ,Reimbursement | Sulawesi Selatan | Kabupaten Takalar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Selatan | Kabupaten Takalar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Khusus Infeksi Kita Waya Provinsi Sulawesi Utara,"Jl. Raya Manado-Bitung Kel. Kairagi Satu Kec. Mapanget Kota Manado
Kota Manado
Sulawesi Utara Indonesia", ,Reimbursement | Sulawesi Utara | Kota Manado | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Utara | Kota Manado | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
"RS Khusus Jantung Diagram Depok, (Siloam Group)","Jl. Cinere Raya No.19 Puri Cinere Kota Depok
Jawa Barat Indonesia 16514",2150900100,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Depok | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Depok | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Khusus Mata Bali Mandara,"Jl. Angsoka No. 8 Denpasar Kota Denpasar
Bali
Indonesia", ,Reimbursement | Bali | Kota Denpasar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Bali | Kota Denpasar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Khusus Mata Masyarakat Provinsi Sumatera Selatan,"Jl. Kol. H. Burlian KM.6 , Desa/Kelurahan Sukajaya, Kec.Sukarami, Kota Palembang, Prov.Sumatera Selatan , Kode Pos : 30151
Kota Palembang Sumatera Selatan
Indonesia", ,Reimbursement | Sumatera Selatan | Kota Palembang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sumatera Selatan | Kota Palembang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Khusus Mata Provinsi Sumatera Utara,"Jl. Kapten Sumarsono No 01 Kelurahan Helvetia Timur Kecamatan Medan Helvetia
Kota Medan Sumatera Utara
Indonesia", ,Reimbursement | Sumatera Utara | Kota Medan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sumatera Utara | Kota Medan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Khusus Mata Purwokerto,"Jl. Beringin Raya Perum. Tanjung Elok, Purwokerto Selatan Kabupaten Banyumas
Jawa Tengah
Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Banyumas | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Tengah | Kabupaten Banyumas | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Khusus Mata Siantar,"Jl. Kartini No.18 Banten, Siantar Barat Kota Pematang Siantar
Sumatera Utara Indonesia 21112",62225559,"Cashless - Tanpa Persetujuan Akhir | Sumatera Utara | Kota Pematang Siantar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Sumatera Utara | Kota Pematang Siantar | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Khusus Paru Sumatera Utara,"Jl. Setia Budi Pasar II No 84, Kelurahan Tj. Sari, Kecamatan Medan Selayang, Kota Medan Provinsi Sumatera Utara Kota Medan
Sumatera Utara", ,Reimbursement | Sumatera Utara | Kota Medan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sumatera Utara | Kota Medan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSUD Kota Tanjungpinang,"Jl. Sudirman No.795, Tanjungpinang Bar., Kec. Tanjungpinang Bar.
Kota Tanjung Pinang
Kepulauan Riau Indonesia", ,Reimbursement | Kepulauan Riau | Kota Tanjung Pinang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 23 Aug 2024 | Reimbursement | Kepulauan Riau | Kota Tanjung Pinang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 23 Aug 2024 | prudential | prudential
RS Krakatau Medika,"Jl. Semang Raya - Cilegon Kota Cilegon
Banten Indonesia 42434",254396333,"Cashless - Tanpa Persetujuan Akhir | Banten | Kota Cilegon | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Cilegon | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Kristen Mojowarno,"Jl. Merdeka No.59, Mojowarno Kabupaten Jombang
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Jombang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Jombang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Kuamang Kuning,"Jl. Asahan Desa Purwasari Kecamatan Pelepat Ilir Kabupaten Bungo
Jambi
Indonesia", ,Reimbursement | Jambi | Kabupaten Bungo | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jambi | Kabupaten Bungo | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Kurnia Cilegon,"Jl. Jombang Masjid No.4 Kota Cilegon
Banten
Indonesia", ,Reimbursement | Banten | Kota Cilegon | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Banten | Kota Cilegon | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Kurnia Serang,"Jl. Raya Cilegon Km.8, Desa Kramatwatu Kabupaten Serang
Banten
Indonesia", ,Reimbursement | Banten | Kabupaten Serang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Banten | Kabupaten Serang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Kusuma Hospital Pamekasan,"Jl. Bonorogo No.3, Taman, Lawangan Daya, Kec. Pademawu, Kabupaten Pamekasan, Jawa Timur 69317
Kabupaten Pamekasan Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Pamekasan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Pamekasan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Larasati,"Jl. Mandilaras No.74-80, Rw. 08, Barurambat Kota, Kec. Pamekasan, Kabupaten Pamekasan, Jawa Timur 69317 Kabupaten Pamekasan
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Pamekasan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Pamekasan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Latersia Binjai,"Jl. Soekarno Hatta Km. 18, No. 451 Kota Binjai
Sumatera Utara
Indonesia", ,Reimbursement | Sumatera Utara | Kota Binjai | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sumatera Utara | Kota Binjai | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Lavalette Malang,"Jl. Wr. Supratman No. 10 65111 Kota Malang
Jawa Timur Indonesia", ,Reimbursement | Jawa Timur | Kota Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kota Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Lawang Medika,"Jl. Dr Cipto No.8. Kel.Bedali. Kec.Lawang Kabupaten Malang
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSU Leona,"Jl. Soverdi No.20, Oebufu, Kec. Oebobo, Kota Kupang, Nusa Tenggara Tim. 85228
Kota Kupang
Nusa Tenggara Timur (NTT) Indonesia", ,Reimbursement | Nusa Tenggara Timur (NTT) | Kota Kupang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Nusa Tenggara Timur (NTT) | Kota Kupang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSIA Limijati,"Jl. LL RE Martadinata 33-39 Kota Bandung
Jawa Barat Indonesia 40115",224207770,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bandung | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bandung | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RSIA Livasya,"Jl. Raya Timur III No. 875, Dawuan, Kab. Majalengka, Jawa Barat
Kabupaten Majalengka Jawa Barat
Indonesia", ,Reimbursement | Jawa Barat | Kabupaten Majalengka | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Jawa Barat | Kabupaten Majalengka | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Lotim Medical Center (D/H Risa Sentra Medika Lotim),"Jl. Pejanggik No.78 A Rakam, Selong Kabupaten Lombok Timur
Nusa Tenggara Barat (NTB)
Indonesia", ,Reimbursement | Nusa Tenggara Barat (NTB) | Kabupaten Lombok Timur | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Nusa Tenggara Barat (NTB) | Kabupaten Lombok Timur | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Lukas,"Jl. Kh. Moh. Kholil 36A Kabupaten Bangkalan Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Bangkalan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Bangkalan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Mata Makassar,"Jl. Masjid Raya No.75, Timungan Lompoa, Kec. Bontoala Kota Makassar
Sulawesi Selatan
Indonesia 90213",4113605566,Cashless - Dengan Persetujuan Akhir | Sulawesi Selatan | Kota Makassar | - | Cashless - Dengan Persetujuan Akhir | Sulawesi Selatan | Kota Makassar | - | prudential | prudential
RSUP Makassar,"Jl. Metro Tanjung Bunga, Kel. Macciai Sombala, Kec. Tamalate Kota Makassar
Sulawesi Selatan
Indonesia",0,Cashless - Dengan Persetujuan Akhir | Sulawesi Selatan | Kota Makassar | Cashless - Dengan Persetujuan Akhir | Sulawesi Selatan | Kota Makassar | prudential | prudential
RS Maleo,"Jl. Kesehatan No. 37, Kampung Baru Kota Sorong
Papua Barat Indonesia 98411",9513122743,"Cashless - Dengan Persetujuan Akhir | Papua Barat | Kota Sorong | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Dengan Persetujuan Akhir | Papua Barat | Kota Sorong | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RSU Mamami,"Jl. R. W. Monginsidi I No. 3, Pasir Panjang, Kec. Kota Lama, Kota Kupang, Nusa Tenggara Timur (NTT) 85228
Kota Kupang
Nusa Tenggara Timur (NTT) Indonesia", ,Reimbursement | Nusa Tenggara Timur (NTT) | Kota Kupang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Nusa Tenggara Timur (NTT) | Kota Kupang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Mandalika Provinsi Nusa Tenggara Barat (NTB),"Jl. Kuta Lombok, Sengkol, Kec. Pujut Kabupaten Lombok Tengah
Nusa Tenggara Barat (NTB)
Indonesia", ,Reimbursement | Nusa Tenggara Barat (NTB) | Kabupaten Lombok Tengah | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Nusa Tenggara Barat (NTB) | Kabupaten Lombok Tengah | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Mandaya Karawang,"Jl. Arteri Tol Karawang Barat Kabupaten Karawang
Jawa Barat Indonesia 41361",2678643000,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Karawang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Karawang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Mandaya Royal Hospital Puri,"Jl. Metland Boulevard Lot. C-3 Metland Cyber City, Jl. Puri Bar., Parung Jaya, Kec. Karang Tengah
Kota Tangerang Banten Indonesia 15159",2150928888,"Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
Rs Mardi Rahayu,"Jl. AKBP Agil Kusumadya, No.110, Jatirejo, Jati Wetan, Kec. Jati Kabupaten Kudus
Jawa Tengah Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Kudus | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Jawa Tengah | Kabupaten Kudus | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Marinir Ewa Pangalila Gunungsari,"Jl. Golf 1 No. 1 Surabaya Kota Surabaya
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kota Surabaya | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kota Surabaya | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Marsudi Waluyo,"Jl. Raya Mondoroko Km.9 Singosari Kabupaten Malang
Jawa Timur Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Mata Masyarakat Jawa Timur,"JL. Ketintang Baru Selatan I No. 1 Surabaya Kota Surabaya
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kota Surabaya | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kota Surabaya | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Mata Nusa Tenggara Barat (NTB),"Jl. Harimau No 1 kelurahan Pejanggik, Kecamatan Mataram, Kota mataram, Provinsi Nusa Tenggara Barat (NTB)
Kota Mataram
Nusa Tenggara Barat (NTB) Indonesia", ,Reimbursement | Nusa Tenggara Barat (NTB) | Kota Mataram | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Nusa Tenggara Barat (NTB) | Kota Mataram | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Mata Provinsi Sulawesi Utara,"Jl. W. Z. Johanis No.I Kota Manado Kota Manado
Sulawesi Utara
Indonesia", ,Reimbursement | Sulawesi Utara | Kota Manado | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Sulawesi Utara | Kota Manado | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Mayapada Hospital Bogor,"Jl. Pajajaran Indah V/97 Kota Bogor
Jawa Barat Indonesia 16143",150770,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
Nama Rumah Sakit,Alamat Rumah Sakit,No Telepon,Provinsi | Kota | Fasilitas | Catatan | Provinsi | Kota | Fasilitas | Catatan | prudential | prudential
RS Mayapada Hospital Kuningan,"Jl. H. R. Rasuna Said No.Kav C-17, RT.2/RW.5, Karet Kuningan Kota Jakarta Selatan
DKI Jakarta Indonesia 12940",150770,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Mayapada Hospital Tangerang,"Jl. Honoris Raya Kav.6, Kota Modernland Kota Tangerang
Banten Indonesia 15117",150770,"Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Medical Mandiri Pacitan,"Jl, Suruhan, Sirnoboyo, Kec. Pacitan, Jawa Timur 63518 Kabupaten Pacitan
Jawa Timur Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Pacitan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Pacitan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Medika Center Kandangan,"Jl. Pahlawan, Kandangan Kota, Kec. Kandangan, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan 71217  Kabupaten Hulu Sungai Selatan
Kalimantan Selatan
Indonesia", ,Reimbursement | Kalimantan Selatan | Kabupaten Hulu Sungai Selatan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Kalimantan Selatan | Kabupaten Hulu Sungai Selatan | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Medika Mulia Tuban,Jl. Mojopahit No. 699 Kabupaten Tuban Jawa Timur Indonesia, ,Reimbursement | Jawa Timur | Kabupaten Tuban | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | Jawa Timur | Kabupaten Tuban | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Medika Utama,"Jl.Kusuma Bangsa No.1, Kanigoro, Kab. Blitar, Jawa Timur Kabupaten Blitar
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Blitar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Blitar | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Medistra,"Jl. Jend. Gatot Subroto Kav.49 Kota Jakarta Selatan
DKI Jakarta
Indonesia 12950",215210200,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy | 1. Memberikan layanan escort, yaitu Pasien akan didampingi oleh CSO (Customer Service Officer) mulai Pasien melakukan pendaftaran sampai dengan Pasien selesai rawat inap, layanan ini berlaku untuk semua pasien individual yang melakukan rawat inap di Rumah Sakit. | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy | 1. Memberikan layanan escort, yaitu Pasien akan didampingi oleh CSO (Customer Service Officer) mulai Pasien melakukan pendaftaran sampai dengan Pasien selesai rawat inap, layanan ini berlaku untuk semua pasien individual yang melakukan rawat inap di Rumah Sakit. | prudential | prudential"
RS Meilia,"Jl. Alternatif Cibubur KM.1 Cimanggis Kota Depok
Jawa Barat Indonesia 16454",218444444,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Depok | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Depok | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RSIA Melati Husada,"Jl. Kawi No. 32-34, Gading Kasri, Klojen Kota Malang
Jawa Timur Indonesia", ,Reimbursement | Jawa Timur | Kota Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kota Malang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Melati,"Jl. Merdeka No.92 Kel. Gerendeng, Kec. Karawaci Kota Tangerang
Banten Indonesia 15113",215523945,"Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
